CRS_DEP_TIME,CARRIER,DEP_TIME,DEST,DISTANCE,FL_DATE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,MONTH_OF_YEAR,TAIL_NUM,Status
800,MQ,753,LGA,214,21-01-2004,4954,DCA,0,3,21,Jan,N716MQ,ontime
900,MQ,857,LGA,214,21-01-2004,4956,DCA,0,3,21,Jan,N730MQ,ontime
1100,MQ,1050,LGA,214,21-01-2004,4960,DCA,0,3,21,Jan,N704MQ,ontime
1300,MQ,1252,LGA,214,21-01-2004,4964,DCA,0,3,21,Jan,N716MQ,ontime
1400,MQ,1349,LGA,214,21-01-2004,4966,DCA,0,3,21,Jan,N717MQ,ontime
1500,MQ,1452,LGA,214,21-01-2004,4968,DCA,0,3,21,Jan,N719MQ,ontime
1600,MQ,1556,LGA,214,21-01-2004,4970,DCA,0,3,21,Jan,N720MQ,ontime
1700,MQ,1653,LGA,214,21-01-2004,4972,DCA,0,3,21,Jan,N713MQ,ontime
1900,MQ,1853,LGA,214,21-01-2004,4976,DCA,0,3,21,Jan,N723MQ,ontime
850,UA,846,LGA,229,21-01-2004,846,IAD,0,3,21,Jan,N563UA,ontime
630,US,627,LGA,214,21-01-2004,1479,DCA,0,3,21,Jan,N730UW,ontime
700,US,659,LGA,214,21-01-2004,2160,DCA,0,3,21,Jan,N713UW,ontime
800,US,759,LGA,214,21-01-2004,2162,DCA,0,3,21,Jan,N741UW,ontime
900,US,855,LGA,214,21-01-2004,2164,DCA,0,3,21,Jan,N766UW,ontime
1000,US,956,LGA,214,21-01-2004,2166,DCA,0,3,21,Jan,N722UW,ontime
1100,US,1056,LGA,214,21-01-2004,2168,DCA,0,3,21,Jan,N713UW,ontime
1200,US,1155,LGA,214,21-01-2004,2170,DCA,0,3,21,Jan,N741UW,ontime
1300,US,1255,LGA,214,21-01-2004,2172,DCA,0,3,21,Jan,N766UW,ontime
1400,US,1357,LGA,214,21-01-2004,2174,DCA,0,3,21,Jan,N722UW,ontime
1500,US,1456,LGA,214,21-01-2004,2176,DCA,0,3,21,Jan,N713UW,ontime
1600,US,1558,LGA,214,21-01-2004,2178,DCA,0,3,21,Jan,N741UW,ontime
1700,US,1658,LGA,214,21-01-2004,2180,DCA,0,3,21,Jan,N744UW,ontime
1800,US,1803,LGA,214,21-01-2004,2182,DCA,0,3,21,Jan,N722UW,ontime
1900,US,1859,LGA,214,21-01-2004,2184,DCA,0,3,21,Jan,N713UW,ontime
2000,US,1956,LGA,214,21-01-2004,2186,DCA,0,3,21,Jan,N741UW,ontime
2100,US,2058,LGA,214,21-01-2004,2188,DCA,0,3,21,Jan,N716UW,ontime
700,RU,658,EWR,169,21-01-2004,2703,BWI,0,3,21,Jan,N14902,ontime
1455,RU,1452,EWR,169,21-01-2004,2403,BWI,0,3,21,Jan,N14950,ontime
1720,RU,1726,EWR,169,21-01-2004,3372,BWI,0,3,21,Jan,N14568,delayed
1030,RU,1028,EWR,169,21-01-2004,2303,BWI,0,3,21,Jan,N12946,ontime
1730,CO,1727,EWR,199,21-01-2004,814,DCA,0,3,21,Jan,N12327,delayed
1900,CO,1858,EWR,199,21-01-2004,816,DCA,0,3,21,Jan,N14601,ontime
1300,CO,1256,EWR,199,21-01-2004,808,DCA,0,3,21,Jan,N16646,ontime
735,CO,728,EWR,199,21-01-2004,806,DCA,0,3,21,Jan,N62631,ontime
840,DH,859,EWR,213,21-01-2004,7299,IAD,0,3,21,Jan,N311UE,ontime
1710,DH,1702,EWR,213,21-01-2004,7302,IAD,0,3,21,Jan,N694BR,delayed
1245,DH,1235,EWR,213,21-01-2004,7303,IAD,0,3,21,Jan,N694BR,ontime
2120,DH,2145,EWR,213,21-01-2004,7304,IAD,0,3,21,Jan,N709BR,ontime
630,DH,627,EWR,213,21-01-2004,7305,IAD,0,3,21,Jan,N332UE,ontime
1430,DH,1424,EWR,213,21-01-2004,7307,IAD,0,3,21,Jan,N332UE,ontime
645,RU,643,EWR,199,21-01-2004,2761,DCA,0,3,21,Jan,N18102,ontime
1500,RU,1455,EWR,213,21-01-2004,2156,IAD,0,3,21,Jan,N16147,delayed
2100,RU,2054,EWR,199,21-01-2004,2879,DCA,0,3,21,Jan,N13969,ontime
1630,RU,1648,EWR,199,21-01-2004,2181,DCA,0,3,21,Jan,N36915,delayed
1900,RU,1857,EWR,213,21-01-2004,2385,IAD,0,3,21,Jan,N26141,ontime
1525,RU,1520,EWR,199,21-01-2004,2261,DCA,0,3,21,Jan,N14974,delayed
700,RU,659,EWR,213,21-01-2004,2855,IAD,0,3,21,Jan,N18556,ontime
1359,RU,1356,EWR,199,21-01-2004,2216,DCA,0,3,21,Jan,N12946,ontime
1700,RU,1654,EWR,213,21-01-2004,2497,IAD,0,3,21,Jan,N13903,ontime
1300,RU,1251,EWR,213,21-01-2004,2367,IAD,0,3,21,Jan,N36915,ontime
900,RU,858,EWR,199,21-01-2004,2582,DCA,0,3,21,Jan,N16951,ontime
1455,OH,1540,JFK,184,22-01-2004,5935,BWI,0,4,22,Jan,N949CA,delayed
1640,DH,1641,JFK,213,22-01-2004,6155,DCA,0,4,22,Jan,N415FJ,ontime
1245,DH,1324,LGA,229,22-01-2004,7208,IAD,0,4,22,Jan,N705BR,delayed
1455,DH,1540,LGA,229,22-01-2004,7211,IAD,0,4,22,Jan,N624BR,delayed
1715,DH,1715,LGA,229,22-01-2004,7215,IAD,0,4,22,Jan,N653BR,ontime
2120,DH,2114,LGA,229,22-01-2004,7684,IAD,0,4,22,Jan,N692BR,ontime
640,DH,642,LGA,229,22-01-2004,7790,IAD,0,4,22,Jan,N675BR,ontime
1040,DH,1034,LGA,229,22-01-2004,7792,IAD,0,4,22,Jan,N623BR,ontime
840,DH,830,JFK,228,22-01-2004,7800,IAD,0,4,22,Jan,N698BR,ontime
1240,DH,1237,JFK,228,22-01-2004,7806,IAD,0,4,22,Jan,N631BR,ontime
1455,DH,1455,JFK,228,22-01-2004,7808,IAD,0,4,22,Jan,N320UE,ontime
1645,DH,1642,JFK,228,22-01-2004,7810,IAD,0,4,22,Jan,N309UE,ontime
1715,DH,1707,JFK,228,22-01-2004,7812,IAD,0,4,22,Jan,N301UE,ontime
2120,DH,2116,JFK,228,22-01-2004,7814,IAD,0,4,22,Jan,N657BR,ontime
1610,DH,1607,JFK,228,22-01-2004,7816,IAD,0,4,22,Jan,N324UE,ontime
1455,DL,1458,JFK,213,22-01-2004,746,DCA,0,4,22,Jan,N986DL,ontime
630,DL,629,LGA,214,22-01-2004,1740,DCA,0,4,22,Jan,N242DL,ontime
730,DL,729,LGA,214,22-01-2004,1742,DCA,0,4,22,Jan,N221DL,ontime
830,DL,831,LGA,214,22-01-2004,1744,DCA,0,4,22,Jan,N231DN,ontime
930,DL,928,LGA,214,22-01-2004,1746,DCA,0,4,22,Jan,N223DZ,ontime
1030,DL,1030,LGA,214,22-01-2004,1748,DCA,0,4,22,Jan,N232DZ,ontime
1130,DL,1129,LGA,214,22-01-2004,1750,DCA,0,4,22,Jan,N221DL,ontime
1230,DL,1231,LGA,214,22-01-2004,1752,DCA,0,4,22,Jan,N231DN,ontime
1330,DL,1331,LGA,214,22-01-2004,1754,DCA,0,4,22,Jan,N223DZ,ontime
1430,DL,1429,LGA,214,22-01-2004,1756,DCA,0,4,22,Jan,N232DZ,delayed
1530,DL,1530,LGA,214,22-01-2004,1758,DCA,0,4,22,Jan,N221DL,ontime
1630,DL,1633,LGA,214,22-01-2004,1760,DCA,0,4,22,Jan,N3734B,delayed
1730,DL,1731,LGA,214,22-01-2004,1762,DCA,0,4,22,Jan,N231DN,delayed
1830,DL,1831,LGA,214,22-01-2004,1764,DCA,0,4,22,Jan,N232DZ,ontime
1930,DL,1928,LGA,214,22-01-2004,1766,DCA,0,4,22,Jan,N221DL,ontime
2030,DL,2033,LGA,214,22-01-2004,1768,DCA,0,4,22,Jan,N3734B,ontime
1530,MQ,1517,JFK,213,22-01-2004,4752,DCA,0,4,22,Jan,N703MQ,ontime
600,MQ,553,JFK,213,22-01-2004,4760,DCA,0,4,22,Jan,N838MQ,ontime
1830,MQ,1823,JFK,213,22-01-2004,4784,DCA,0,4,22,Jan,N721MQ,ontime
700,MQ,730,LGA,214,22-01-2004,4952,DCA,0,4,22,Jan,N814MQ,ontime
800,MQ,758,LGA,214,22-01-2004,4954,DCA,0,4,22,Jan,N739MQ,ontime
900,MQ,852,LGA,214,22-01-2004,4956,DCA,0,4,22,Jan,N728MQ,ontime
1100,MQ,1056,LGA,214,22-01-2004,4960,DCA,0,4,22,Jan,N723MQ,ontime
1300,MQ,1255,LGA,214,22-01-2004,4964,DCA,0,4,22,Jan,N735MQ,ontime
1400,MQ,1359,LGA,214,22-01-2004,4966,DCA,0,4,22,Jan,N731MQ,ontime
1500,MQ,1459,LGA,214,22-01-2004,4968,DCA,0,4,22,Jan,N701MQ,ontime
1600,MQ,1559,LGA,214,22-01-2004,4970,DCA,0,4,22,Jan,N727MQ,ontime
1700,MQ,1652,LGA,214,22-01-2004,4972,DCA,0,4,22,Jan,N814MQ,ontime
1900,MQ,1854,LGA,214,22-01-2004,4976,DCA,0,4,22,Jan,N739MQ,ontime
850,UA,847,LGA,229,22-01-2004,846,IAD,0,4,22,Jan,N558UA,ontime
630,US,625,LGA,214,22-01-2004,1479,DCA,0,4,22,Jan,N764UW,ontime
700,US,654,LGA,214,22-01-2004,2160,DCA,0,4,22,Jan,N708UW,ontime
800,US,754,LGA,214,22-01-2004,2162,DCA,0,4,22,Jan,N713UW,ontime
900,US,857,LGA,214,22-01-2004,2164,DCA,0,4,22,Jan,N714UW,ontime
1000,US,955,LGA,214,22-01-2004,2166,DCA,0,4,22,Jan,N762UW,ontime
1100,US,1055,LGA,214,22-01-2004,2168,DCA,0,4,22,Jan,N708UW,ontime
1200,US,1153,LGA,214,22-01-2004,2170,DCA,0,4,22,Jan,N713UW,ontime
1300,US,1255,LGA,214,22-01-2004,2172,DCA,0,4,22,Jan,N714UW,ontime
1400,US,1355,LGA,214,22-01-2004,2174,DCA,0,4,22,Jan,N762UW,ontime
1500,US,1456,LGA,214,22-01-2004,2176,DCA,0,4,22,Jan,N708UW,ontime
1600,US,1559,LGA,214,22-01-2004,2178,DCA,0,4,22,Jan,N713UW,ontime
1700,US,1658,LGA,214,22-01-2004,2180,DCA,0,4,22,Jan,N714UW,ontime
1800,US,1759,LGA,214,22-01-2004,2182,DCA,0,4,22,Jan,N762UW,ontime
1900,US,1900,LGA,214,22-01-2004,2184,DCA,0,4,22,Jan,N713UW,ontime
2000,US,2011,LGA,214,22-01-2004,2186,DCA,0,4,22,Jan,N714UW,ontime
2100,US,2139,LGA,214,22-01-2004,2188,DCA,0,4,22,Jan,N762UW,delayed
700,RU,658,EWR,169,22-01-2004,2703,BWI,0,4,22,Jan,N11535,ontime
1030,RU,1030,EWR,169,22-01-2004,2303,BWI,0,4,22,Jan,N13124,ontime
1455,RU,1450,EWR,169,22-01-2004,2403,BWI,0,4,22,Jan,N14991,ontime
1720,RU,1803,EWR,169,22-01-2004,3372,BWI,0,4,22,Jan,N13935,delayed
1300,CO,1258,EWR,199,22-01-2004,808,DCA,0,4,22,Jan,N16607,ontime
735,CO,729,EWR,199,22-01-2004,806,DCA,0,4,22,Jan,N17663,ontime
1900,CO,1855,EWR,199,22-01-2004,816,DCA,0,4,22,Jan,N17644,ontime
1730,CO,1721,EWR,199,22-01-2004,814,DCA,0,4,22,Jan,N27733,delayed
840,DH,831,EWR,213,22-01-2004,7299,IAD,0,4,22,Jan,N634BR,ontime
1710,DH,1706,EWR,213,22-01-2004,7302,IAD,0,4,22,Jan,N627BR,ontime
1245,DH,1249,EWR,213,22-01-2004,7303,IAD,0,4,22,Jan,N627BR,ontime
2120,DH,2116,EWR,213,22-01-2004,7304,IAD,0,4,22,Jan,N703BR,ontime
630,DH,624,EWR,213,22-01-2004,7305,IAD,0,4,22,Jan,N315UE,ontime
1430,DH,1425,EWR,213,22-01-2004,7307,IAD,0,4,22,Jan,N331UE,ontime
1359,RU,1356,EWR,199,22-01-2004,2216,DCA,0,4,22,Jan,N13935,ontime
1525,RU,1522,EWR,199,22-01-2004,2261,DCA,0,4,22,Jan,N14568,ontime
1630,RU,1627,EWR,199,22-01-2004,2181,DCA,0,4,22,Jan,N13969,ontime
1300,RU,1307,EWR,213,22-01-2004,2692,IAD,0,4,22,Jan,N14514,ontime
645,RU,641,EWR,199,22-01-2004,2761,DCA,0,4,22,Jan,N13970,ontime
1500,RU,1451,EWR,213,22-01-2004,2156,IAD,0,4,22,Jan,N34111,ontime
1700,RU,1656,EWR,213,22-01-2004,2497,IAD,0,4,22,Jan,N16918,ontime
700,RU,655,EWR,213,22-01-2004,2855,IAD,0,4,22,Jan,N18102,ontime
1900,RU,1850,EWR,213,22-01-2004,2385,IAD,0,4,22,Jan,N25134,ontime
2100,RU,2052,EWR,199,22-01-2004,2879,DCA,0,4,22,Jan,N14543,ontime
900,RU,854,EWR,199,22-01-2004,2582,DCA,0,4,22,Jan,N14543,ontime
1455,OH,1622,JFK,184,23-01-2004,5935,BWI,0,5,23,Jan,N430CA,delayed
1640,DH,1640,JFK,213,23-01-2004,6155,DCA,0,5,23,Jan,N423FJ,ontime
1245,DH,1239,LGA,229,23-01-2004,7208,IAD,0,5,23,Jan,N653BR,delayed
1715,DH,1715,LGA,229,23-01-2004,7215,IAD,0,5,23,Jan,N705BR,ontime
2120,DH,109,LGA,229,23-01-2004,7684,IAD,0,5,23,Jan,N668BR,delayed
640,DH,634,LGA,229,23-01-2004,7790,IAD,0,5,23,Jan,N626BR,ontime
1040,DH,1048,LGA,229,23-01-2004,7792,IAD,0,5,23,Jan,N693BR,ontime
840,DH,832,JFK,228,23-01-2004,7800,IAD,0,5,23,Jan,N692BR,ontime
1240,DH,1236,JFK,228,23-01-2004,7806,IAD,0,5,23,Jan,N634BR,ontime
1455,DH,1458,JFK,228,23-01-2004,7808,IAD,0,5,23,Jan,N320UE,ontime
1645,DH,1642,JFK,228,23-01-2004,7810,IAD,0,5,23,Jan,N321UE,ontime
1715,DH,1706,JFK,228,23-01-2004,7812,IAD,0,5,23,Jan,N308UE,ontime
2120,DH,2120,JFK,228,23-01-2004,7814,IAD,0,5,23,Jan,N631BR,ontime
1610,DH,1609,JFK,228,23-01-2004,7816,IAD,0,5,23,Jan,N332UE,ontime
1455,DL,1456,JFK,213,23-01-2004,746,DCA,0,5,23,Jan,N937DL,ontime
630,DL,627,LGA,214,23-01-2004,1740,DCA,0,5,23,Jan,N232DZ,ontime
730,DL,726,LGA,214,23-01-2004,1742,DCA,0,5,23,Jan,N231DN,ontime
830,DL,828,LGA,214,23-01-2004,1744,DCA,0,5,23,Jan,N225DL,ontime
930,DL,928,LGA,214,23-01-2004,1746,DCA,0,5,23,Jan,N241DL,ontime
1030,DL,1029,LGA,214,23-01-2004,1748,DCA,0,5,23,Jan,N232DZ,ontime
1130,DL,1128,LGA,214,23-01-2004,1750,DCA,0,5,23,Jan,N231DN,ontime
1230,DL,1229,LGA,214,23-01-2004,1752,DCA,0,5,23,Jan,N225DL,ontime
1430,DL,1428,LGA,214,23-01-2004,1756,DCA,0,5,23,Jan,N232DZ,ontime
1530,DL,1529,LGA,214,23-01-2004,1758,DCA,0,5,23,Jan,N231DN,ontime
1630,DL,1631,LGA,214,23-01-2004,1760,DCA,0,5,23,Jan,N3734B,ontime
1730,DL,1732,LGA,214,23-01-2004,1762,DCA,0,5,23,Jan,N225DL,ontime
1830,DL,1829,LGA,214,23-01-2004,1764,DCA,0,5,23,Jan,N232DZ,ontime
1930,DL,1929,LGA,214,23-01-2004,1766,DCA,0,5,23,Jan,N231DN,ontime
2030,DL,2028,LGA,214,23-01-2004,1768,DCA,0,5,23,Jan,N3734B,ontime
1530,MQ,1530,JFK,213,23-01-2004,4752,DCA,0,5,23,Jan,N841MQ,delayed
600,MQ,553,JFK,213,23-01-2004,4760,DCA,0,5,23,Jan,N730MQ,ontime
1830,MQ,1827,JFK,213,23-01-2004,4784,DCA,0,5,23,Jan,N727MQ,ontime
700,MQ,655,LGA,214,23-01-2004,4952,DCA,0,5,23,Jan,N707MQ,ontime
800,MQ,755,LGA,214,23-01-2004,4954,DCA,0,5,23,Jan,N731MQ,ontime
900,MQ,850,LGA,214,23-01-2004,4956,DCA,0,5,23,Jan,N701MQ,ontime
1100,MQ,1047,LGA,214,23-01-2004,4960,DCA,0,5,23,Jan,N727MQ,ontime
1300,MQ,1253,LGA,214,23-01-2004,4964,DCA,0,5,23,Jan,N701MQ,delayed
1400,MQ,1358,LGA,214,23-01-2004,4966,DCA,0,5,23,Jan,N702MQ,ontime
1700,MQ,1655,LGA,214,23-01-2004,4972,DCA,0,5,23,Jan,N726MQ,ontime
1900,MQ,1858,LGA,214,23-01-2004,4976,DCA,0,5,23,Jan,N738MQ,ontime
850,UA,853,LGA,229,23-01-2004,846,IAD,0,5,23,Jan,N517UA,ontime
630,US,626,LGA,214,23-01-2004,1479,DCA,0,5,23,Jan,N725UW,ontime
700,US,656,LGA,214,23-01-2004,2160,DCA,0,5,23,Jan,N765UW,ontime
800,US,757,LGA,214,23-01-2004,2162,DCA,0,5,23,Jan,N762UW,ontime
900,US,855,LGA,214,23-01-2004,2164,DCA,0,5,23,Jan,N768UW,ontime
1000,US,956,LGA,214,23-01-2004,2166,DCA,0,5,23,Jan,N715UW,ontime
1100,US,1057,LGA,214,23-01-2004,2168,DCA,0,5,23,Jan,N765UW,ontime
1200,US,1157,LGA,214,23-01-2004,2170,DCA,0,5,23,Jan,N762UW,ontime
1300,US,1259,LGA,214,23-01-2004,2172,DCA,0,5,23,Jan,N768UW,delayed
1400,US,1355,LGA,214,23-01-2004,2174,DCA,0,5,23,Jan,N715UW,ontime
1500,US,1502,LGA,214,23-01-2004,2176,DCA,0,5,23,Jan,N765UW,ontime
1700,US,1659,LGA,214,23-01-2004,2180,DCA,0,5,23,Jan,N768UW,ontime
1800,US,1759,LGA,214,23-01-2004,2182,DCA,0,5,23,Jan,N715UW,ontime
1900,US,1859,LGA,214,23-01-2004,2184,DCA,0,5,23,Jan,N765UW,ontime
2000,US,1958,LGA,214,23-01-2004,2186,DCA,0,5,23,Jan,N762UW,ontime
2100,US,2055,LGA,214,23-01-2004,2188,DCA,0,5,23,Jan,N768UW,ontime
1455,RU,1449,EWR,169,23-01-2004,2403,BWI,0,5,23,Jan,N12946,delayed
1030,RU,1032,EWR,169,23-01-2004,2303,BWI,0,5,23,Jan,N16546,ontime
1720,RU,1726,EWR,169,23-01-2004,3372,BWI,0,5,23,Jan,N21129,ontime
700,RU,654,EWR,169,23-01-2004,2703,BWI,0,5,23,Jan,N14959,ontime
1730,CO,1731,EWR,199,23-01-2004,814,DCA,0,5,23,Jan,N63305,ontime
1300,CO,1254,EWR,199,23-01-2004,808,DCA,0,5,23,Jan,N17620,ontime
735,CO,728,EWR,199,23-01-2004,806,DCA,0,5,23,Jan,N15659,ontime
1900,CO,1849,EWR,199,23-01-2004,816,DCA,0,5,23,Jan,N13665,delayed
840,DH,833,EWR,213,23-01-2004,7299,IAD,0,5,23,Jan,N686BR,ontime
1710,DH,1820,EWR,213,23-01-2004,7302,IAD,0,5,23,Jan,N680BR,delayed
1245,DH,1235,EWR,213,23-01-2004,7303,IAD,0,5,23,Jan,N680BR,ontime
2120,DH,2239,EWR,213,23-01-2004,7304,IAD,0,5,23,Jan,N654BR,delayed
630,DH,626,EWR,213,23-01-2004,7305,IAD,0,5,23,Jan,N333UE,ontime
1430,DH,1427,EWR,213,23-01-2004,7307,IAD,0,5,23,Jan,N301UE,ontime
2100,RU,2054,EWR,199,23-01-2004,2879,DCA,0,5,23,Jan,N14991,ontime
1630,RU,1629,EWR,199,23-01-2004,2181,DCA,0,5,23,Jan,N26549,ontime
700,RU,700,EWR,213,23-01-2004,2855,IAD,0,5,23,Jan,N11539,ontime
645,RU,641,EWR,199,23-01-2004,2761,DCA,0,5,23,Jan,N14993,ontime
1500,RU,1451,EWR,213,23-01-2004,2156,IAD,0,5,23,Jan,N14143,ontime
1900,RU,1851,EWR,213,23-01-2004,2385,IAD,0,5,23,Jan,N17108,ontime
1300,RU,1252,EWR,213,23-01-2004,2692,IAD,0,5,23,Jan,N16502,ontime
1525,RU,1528,EWR,199,23-01-2004,2261,DCA,0,5,23,Jan,N34111,delayed
1700,RU,1657,EWR,213,23-01-2004,2497,IAD,0,5,23,Jan,N12569,ontime
900,RU,901,EWR,199,23-01-2004,2582,DCA,0,5,23,Jan,N15926,ontime
1359,RU,1356,EWR,199,23-01-2004,2216,DCA,0,5,23,Jan,N16546,ontime
1455,OH,1455,JFK,184,24-01-2004,5935,BWI,0,6,24,Jan,N442CA,ontime
1640,DH,1633,JFK,213,24-01-2004,6155,DCA,0,6,24,Jan,N428FJ,ontime
1245,DH,1240,LGA,229,24-01-2004,7208,IAD,0,6,24,Jan,N693BR,ontime
1715,DH,1711,LGA,229,24-01-2004,7215,IAD,0,6,24,Jan,N647BR,ontime
2120,DH,2119,LGA,229,24-01-2004,7684,IAD,0,6,24,Jan,N635BR,ontime
840,DH,832,JFK,228,24-01-2004,7800,IAD,0,6,24,Jan,N668BR,ontime
1240,DH,1305,JFK,228,24-01-2004,7806,IAD,0,6,24,Jan,N634BR,ontime
1645,DH,1644,JFK,228,24-01-2004,7810,IAD,0,6,24,Jan,N313UE,ontime
1715,DH,1715,JFK,228,24-01-2004,7812,IAD,0,6,24,Jan,N312UE,delayed
2120,DH,2125,JFK,228,24-01-2004,7814,IAD,0,6,24,Jan,N628BR,ontime
1800,DH,1751,JFK,228,24-01-2004,7818,IAD,0,6,24,Jan,N321UE,ontime
1455,DL,1511,JFK,213,24-01-2004,746,DCA,0,6,24,Jan,N913DL,delayed
730,DL,730,LGA,214,24-01-2004,1742,DCA,0,6,24,Jan,N232DZ,ontime
830,DL,829,LGA,214,24-01-2004,1744,DCA,0,6,24,Jan,N225DL,ontime
1030,DL,1028,LGA,214,24-01-2004,1748,DCA,0,6,24,Jan,N231DN,ontime
1230,DL,1230,LGA,214,24-01-2004,1752,DCA,0,6,24,Jan,N225DL,ontime
1430,DL,1428,LGA,214,24-01-2004,1756,DCA,0,6,24,Jan,N231DN,ontime
1630,DL,1630,LGA,214,24-01-2004,1760,DCA,0,6,24,Jan,N225DL,ontime
1830,DL,1829,LGA,214,24-01-2004,1764,DCA,0,6,24,Jan,N231DN,ontime
2030,DL,2031,LGA,214,24-01-2004,1768,DCA,0,6,24,Jan,N225DL,ontime
1530,MQ,1525,JFK,213,24-01-2004,4752,DCA,0,6,24,Jan,N736MQ,ontime
600,MQ,550,JFK,213,24-01-2004,4760,DCA,0,6,24,Jan,N703MQ,ontime
1830,MQ,1812,JFK,213,24-01-2004,4784,DCA,0,6,24,Jan,N727MQ,ontime
900,MQ,931,LGA,214,24-01-2004,4956,DCA,0,6,24,Jan,N711MQ,delayed
1300,MQ,1319,LGA,214,24-01-2004,4964,DCA,0,6,24,Jan,N700MQ,ontime
850,UA,849,LGA,229,24-01-2004,846,IAD,0,6,24,Jan,N565UA,ontime
700,US,657,LGA,214,24-01-2004,2160,DCA,0,6,24,Jan,N754UW,ontime
900,US,919,LGA,214,24-01-2004,2164,DCA,0,6,24,Jan,N763UW,ontime
1100,US,1058,LGA,214,24-01-2004,2168,DCA,0,6,24,Jan,N754UW,ontime
1300,US,1259,LGA,214,24-01-2004,2172,DCA,0,6,24,Jan,N763UW,ontime
1500,US,1457,LGA,214,24-01-2004,2176,DCA,0,6,24,Jan,N754UW,ontime
1700,US,1656,LGA,214,24-01-2004,2180,DCA,0,6,24,Jan,N763UW,ontime
1900,US,1854,LGA,214,24-01-2004,2184,DCA,0,6,24,Jan,N754UW,ontime
1455,RU,1453,EWR,169,24-01-2004,2229,BWI,0,6,24,Jan,N14945,ontime
1720,RU,1715,EWR,169,24-01-2004,3372,BWI,0,6,24,Jan,N16927,ontime
700,RU,654,EWR,169,24-01-2004,2703,BWI,0,6,24,Jan,N12996,delayed
1030,RU,1029,EWR,169,24-01-2004,2303,BWI,0,6,24,Jan,N15926,ontime
1300,CO,1252,EWR,199,24-01-2004,808,DCA,0,6,24,Jan,N33608,ontime
840,DH,824,EWR,213,24-01-2004,7299,IAD,0,6,24,Jan,N640BR,ontime
1710,DH,1658,EWR,213,24-01-2004,7302,IAD,0,6,24,Jan,N675BR,ontime
1245,DH,1240,EWR,213,24-01-2004,7303,IAD,0,6,24,Jan,N675BR,ontime
2120,DH,2118,EWR,213,24-01-2004,7304,IAD,0,6,24,Jan,N654BR,ontime
930,RU,929,EWR,199,24-01-2004,2582,DCA,0,6,24,Jan,N48901,ontime
1500,RU,1456,EWR,213,24-01-2004,2156,IAD,0,6,24,Jan,N12135,ontime
1600,RU,1556,EWR,199,24-01-2004,2361,DCA,0,6,24,Jan,N14505,ontime
700,RU,659,EWR,213,24-01-2004,2855,IAD,0,6,24,Jan,N15926,delayed
645,RU,640,EWR,199,24-01-2004,2761,DCA,0,6,24,Jan,N14930,ontime
1359,RU,1358,EWR,199,24-01-2004,2216,DCA,0,6,24,Jan,N12552,ontime
1700,RU,1658,EWR,213,24-01-2004,2497,IAD,0,6,24,Jan,N34111,ontime
1730,RU,1728,EWR,199,24-01-2004,2097,DCA,0,6,24,Jan,N11548,ontime
1455,OH,1455,JFK,184,25-01-2004,5935,BWI,0,7,25,Jan,N967CA,ontime
1640,DH,1656,JFK,213,25-01-2004,6155,DCA,0,7,25,Jan,N402FJ,ontime
1245,DH,1251,LGA,229,25-01-2004,7208,IAD,0,7,25,Jan,N647BR,ontime
1455,DH,1455,LGA,229,25-01-2004,7211,IAD,0,7,25,Jan,N708BR,ontime
1715,DH,1900,LGA,229,25-01-2004,7215,IAD,0,7,25,Jan,N698BR,delayed
2120,DH,2244,LGA,229,25-01-2004,7684,IAD,0,7,25,Jan,N683BR,delayed
840,DH,901,JFK,228,25-01-2004,7800,IAD,0,7,25,Jan,N634BR,ontime
1240,DH,1326,JFK,228,25-01-2004,7806,IAD,0,7,25,Jan,N665BR,delayed
1455,DH,1452,JFK,228,25-01-2004,7808,IAD,0,7,25,Jan,N322UE,ontime
1645,DH,1641,JFK,228,25-01-2004,7810,IAD,0,7,25,Jan,N332UE,ontime
1715,DH,1715,JFK,228,25-01-2004,7812,IAD,0,7,25,Jan,N306UE,delayed
2120,DH,2122,JFK,228,25-01-2004,7814,IAD,1,7,25,Jan,N657BR,delayed
1610,DH,1600,JFK,228,25-01-2004,7816,IAD,0,7,25,Jan,N321UE,ontime
1455,DL,1535,JFK,213,25-01-2004,746,DCA,0,7,25,Jan,N931DL,delayed
830,DL,826,LGA,214,25-01-2004,1744,DCA,0,7,25,Jan,N231DN,ontime
1030,DL,1026,LGA,214,25-01-2004,1748,DCA,0,7,25,Jan,N225DL,ontime
1130,DL,1128,LGA,214,25-01-2004,1750,DCA,0,7,25,Jan,N223DZ,ontime
1230,DL,1229,LGA,214,25-01-2004,1752,DCA,0,7,25,Jan,N231DN,ontime
1330,DL,1330,LGA,214,25-01-2004,1754,DCA,0,7,25,Jan,N242DL,ontime
1430,DL,1429,LGA,214,25-01-2004,1756,DCA,0,7,25,Jan,N225DL,ontime
1530,DL,1530,LGA,214,25-01-2004,1758,DCA,0,7,25,Jan,N223DZ,ontime
1630,DL,1633,LGA,214,25-01-2004,1760,DCA,0,7,25,Jan,N231DN,ontime
1730,DL,1729,LGA,214,25-01-2004,1762,DCA,0,7,25,Jan,N242DL,ontime
1830,DL,1829,LGA,214,25-01-2004,1764,DCA,0,7,25,Jan,N225DL,ontime
1930,DL,1930,LGA,214,25-01-2004,1766,DCA,0,7,25,Jan,N223DZ,ontime
